"subject" "activity" "variable" "value"
"17" "SITTING" "fBodyAccMag.std.." -0.9653996796875
"17" "STANDING" "fBodyAccMag.std.." -0.975504840641026
"17" "WALKING" "fBodyAccMag.std.." -0.565162507704918
"17" "WALKING_DOWNSTAIRS" "fBodyAccMag.std.." -0.0618876767130435
"17" "WALKING_UPSTAIRS" "fBodyAccMag.std.." -0.217393170604167
"18" "LAYING" "fBodyAccMag.std.." -0.987648484461539
"18" "SITTING" "fBodyAccMag.std.." -0.982226151578947
"18" "STANDING" "fBodyAccMag.std.." -0.973264853561644
"18" "WALKING" "fBodyAccMag.std.." -0.565563056964286
"18" "WALKING_DOWNSTAIRS" "fBodyAccMag.std.." -0.344299434181818
"18" "WALKING_UPSTAIRS" "fBodyAccMag.std.." -0.436218933448276
"19" "LAYING" "fBodyAccMag.std.." -0.964056773975904
"19" "SITTING" "fBodyAccMag.std.." -0.952802277671233
"19" "STANDING" "fBodyAccMag.std.." -0.964259110821918
"19" "WALKING" "fBodyAccMag.std.." -0.324793406057692
"19" "WALKING_DOWNSTAIRS" "fBodyAccMag.std.." 0.0828630624102564
"19" "WALKING_UPSTAIRS" "fBodyAccMag.std.." -0.368253499
"20" "LAYING" "fBodyAccMag.std.." -0.9418940855
"20" "SITTING" "fBodyAccMag.std.." -0.942151231515152
"20" "STANDING" "fBodyAccMag.std.." -0.918651880273973
"20" "WALKING" "fBodyAccMag.std.." -0.389934004313725
"20" "WALKING_DOWNSTAIRS" "fBodyAccMag.std.." 0.000242174637777778
"20" "WALKING_UPSTAIRS" "fBodyAccMag.std.." -0.320241012294118
"21" "LAYING" "fBodyAccMag.std.." -0.944449070888889
"21" "SITTING" "fBodyAccMag.std.." -0.974447593176471
"21" "STANDING" "fBodyAccMag.std.." -0.960041844382022
"21" "WALKING" "fBodyAccMag.std.." -0.438149791153846
"21" "WALKING_DOWNSTAIRS" "fBodyAccMag.std.." 0.0791271386644444
"21" "WALKING_UPSTAIRS" "fBodyAccMag.std.." -0.403357611702128
"22" "LAYING" "fBodyAccMag.std.." -0.913267251263889
"22" "SITTING" "fBodyAccMag.std.." -0.926798029822581
"22" "STANDING" "fBodyAccMag.std.." -0.943739135238095
"22" "WALKING" "fBodyAccMag.std.." -0.381399308043478
"22" "WALKING_DOWNSTAIRS" "fBodyAccMag.std.." -0.0575202606055556
"22" "WALKING_UPSTAIRS" "fBodyAccMag.std.." -0.334126221428571
"23" "LAYING" "fBodyAccMag.std.." -0.958465695416667
"23" "SITTING" "fBodyAccMag.std.." -0.927090118382353
"23" "STANDING" "fBodyAccMag.std.." -0.955291356470588
"23" "WALKING" "fBodyAccMag.std.." -0.407577515762712
"23" "WALKING_DOWNSTAIRS" "fBodyAccMag.std.." -0.0453930349148148
"23" "WALKING_UPSTAIRS" "fBodyAccMag.std.." -0.410047643333333
"24" "LAYING" "fBodyAccMag.std.." -0.971063024027778
"24" "SITTING" "fBodyAccMag.std.." -0.965852262058824
"24" "STANDING" "fBodyAccMag.std.." -0.949522556376812
"24" "WALKING" "fBodyAccMag.std.." -0.590265845517241
"24" "WALKING_DOWNSTAIRS" "fBodyAccMag.std.." -0.175291708678182
"24" "WALKING_UPSTAIRS" "fBodyAccMag.std.." -0.406283377627119
"25" "LAYING" "fBodyAccMag.std.." -0.651353241643836
"25" "SITTING" "fBodyAccMag.std.." -0.961997268307692
"25" "STANDING" "fBodyAccMag.std.." -0.970203660405405
"25" "WALKING" "fBodyAccMag.std.." -0.632927475540541
"25" "WALKING_DOWNSTAIRS" "fBodyAccMag.std.." -0.359437080103448
"25" "WALKING_UPSTAIRS" "fBodyAccMag.std.." -0.536120293230769
"26" "LAYING" "fBodyAccMag.std.." -0.966576631710526
"26" "SITTING" "fBodyAccMag.std.." -0.934587699141026
"26" "STANDING" "fBodyAccMag.std.." -0.963909299324324
"26" "WALKING" "fBodyAccMag.std.." -0.537183967118644
"26" "WALKING_DOWNSTAIRS" "fBodyAccMag.std.." 0.005749436614
"26" "WALKING_UPSTAIRS" "fBodyAccMag.std.." -0.274226227272727
"27" "LAYING" "fBodyAccMag.std.." -0.980296339054054
"27" "SITTING" "fBodyAccMag.std.." -0.970885296857143
"27" "STANDING" "fBodyAccMag.std.." -0.967529105125
"27" "WALKING" "fBodyAccMag.std.." -0.550392604912281
"27" "WALKING_DOWNSTAIRS" "fBodyAccMag.std.." -0.071212004425
"27" "WALKING_UPSTAIRS" "fBodyAccMag.std.." -0.468707734509804
"28" "LAYING" "fBodyAccMag.std.." -0.95756401875
"28" "SITTING" "fBodyAccMag.std.." -0.952281424444444
"28" "STANDING" "fBodyAccMag.std.." -0.923857158227848
"28" "WALKING" "fBodyAccMag.std.." -0.511573670555556
"28" "WALKING_DOWNSTAIRS" "fBodyAccMag.std.." -0.074058597676087
"28" "WALKING_UPSTAIRS" "fBodyAccMag.std.." -0.334626168823529
"29" "LAYING" "fBodyAccMag.std.." -0.981599783623188
"29" "SITTING" "fBodyAccMag.std.." -0.971218019833333
"29" "STANDING" "fBodyAccMag.std.." -0.982247716
"29" "WALKING" "fBodyAccMag.std.." -0.393257505471698
"29" "WALKING_DOWNSTAIRS" "fBodyAccMag.std.." -0.0330868111229167
"29" "WALKING_UPSTAIRS" "fBodyAccMag.std.." -0.155993755897959
"30" "LAYING" "fBodyAccMag.std.." -0.964051810714286
"30" "SITTING" "fBodyAccMag.std.." -0.943543732580645
"30" "STANDING" "fBodyAccMag.std.." -0.921733233050847
"30" "WALKING" "fBodyAccMag.std.." -0.469852794923077
"30" "WALKING_DOWNSTAIRS" "fBodyAccMag.std.." -0.178535173268548
"30" "WALKING_UPSTAIRS" "fBodyAccMag.std.." -0.394508080769231
"1" "LAYING" "fBodyBodyAccJerkMag.mean.." -0.9333003608
"1" "SITTING" "fBodyBodyAccJerkMag.mean.." -0.985262126808511
"1" "STANDING" "fBodyBodyAccJerkMag.mean.." -0.99254247754717
"1" "WALKING" "fBodyBodyAccJerkMag.mean.." -0.0571194000343158
"1" "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag.mean.." 0.0262184949326531
"1" "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag.mean.." -0.44265216245283
"2" "LAYING" "fBodyBodyAccJerkMag.mean.." -0.985374114791667
"2" "SITTING" "fBodyBodyAccJerkMag.mean.." -0.983874698913043
"2" "STANDING" "fBodyBodyAccJerkMag.mean.." -0.977065295555556
"2" "WALKING" "fBodyBodyAccJerkMag.mean.." -0.169064352813559
"2" "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag.mean.." 0.222247409576596
"2" "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag.mean.." -0.189511136902083
"3" "LAYING" "fBodyBodyAccJerkMag.mean.." -0.975949597903226
"3" "SITTING" "fBodyBodyAccJerkMag.mean.." -0.965888891730769
"3" "STANDING" "fBodyBodyAccJerkMag.mean.." -0.948627467704918
"3" "WALKING" "fBodyBodyAccJerkMag.mean.." -0.186764516965517
"3" "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag.mean.." -0.049477977322449
"3" "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag.mean.." -0.412920898474576
"4" "LAYING" "fBodyBodyAccJerkMag.mean.." -0.96228712537037
"4" "SITTING" "fBodyBodyAccJerkMag.mean.." -0.9625007338
"4" "STANDING" "fBodyBodyAccJerkMag.mean.." -0.956139283571429
"4" "WALKING" "fBodyBodyAccJerkMag.mean.." -0.318587811
"4" "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag.mean.." -0.175295286557778
"4" "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag.mean.." -0.397406285
"5" "LAYING" "fBodyBodyAccJerkMag.mean.." -0.977356379807692
"5" "SITTING" "fBodyBodyAccJerkMag.mean.." -0.964440302272727
"5" "STANDING" "fBodyBodyAccJerkMag.mean.." -0.941825903035714
"5" "WALKING" "fBodyBodyAccJerkMag.mean.." -0.269481661080357
"5" "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag.mean.." 0.00918394264170213
"5" "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag.mean.." -0.264674938957447
"6" "LAYING" "fBodyBodyAccJerkMag.mean.." -0.948655471052632
"6" "SITTING" "fBodyBodyAccJerkMag.mean.." -0.948348653636364
"6" "STANDING" "fBodyBodyAccJerkMag.mean.." -0.955914005438597
"6" "WALKING" "fBodyBodyAccJerkMag.mean.." -0.055401423331579
"6" "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag.mean.." 0.243834258785417
"6" "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag.mean.." -0.169868234496078
"7" "LAYING" "fBodyBodyAccJerkMag.mean.." -0.968066259230769
"7" "SITTING" "fBodyBodyAccJerkMag.mean.." -0.970954184166667
"7" "STANDING" "fBodyBodyAccJerkMag.mean.." -0.967417888301887
"7" "WALKING" "fBodyBodyAccJerkMag.mean.." -0.0384187298547368
"7" "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag.mean.." 0.067389886106383
"7" "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag.mean.." -0.45478324745098
"8" "LAYING" "fBodyBodyAccJerkMag.mean.." -0.961792852407407
"8" "SITTING" "fBodyBodyAccJerkMag.mean.." -0.980932292391304
"8" "STANDING" "fBodyBodyAccJerkMag.mean.." -0.979745872037037
"8" "WALKING" "fBodyBodyAccJerkMag.mean.." -0.123834409766667
"8" "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag.mean.." 0.331528459921053
"8" "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag.mean.." -0.131850567460976
"9" "LAYING" "fBodyBodyAccJerkMag.mean.." -0.9543205856
"9" "SITTING" "fBodyBodyAccJerkMag.mean.." -0.9530504408
"9" "STANDING" "fBodyBodyAccJerkMag.mean.." -0.963242884
"9" "WALKING" "fBodyBodyAccJerkMag.mean.." -0.316870715576923
"9" "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag.mean.." 0.00716877883571429
"9" "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag.mean.." -0.419533108571429
"10" "LAYING" "fBodyBodyAccJerkMag.mean.." -0.968561121551724
"10" "SITTING" "fBodyBodyAccJerkMag.mean.." -0.985900801111111
"10" "STANDING" "fBodyBodyAccJerkMag.mean.." -0.951633690454545
"10" "WALKING" "fBodyBodyAccJerkMag.mean.." 0.0205189516981132
"10" "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag.mean.." 0.156978047052632
"10" "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag.mean.." -0.153553147382979
"11" "LAYING" "fBodyBodyAccJerkMag.mean.." -0.976940774561403
"11" "SITTING" "fBodyBodyAccJerkMag.mean.." -0.975315331509434
"11" "STANDING" "fBodyBodyAccJerkMag.mean.." -0.988636595319149
"11" "WALKING" "fBodyBodyAccJerkMag.mean.." -0.395116134237288
"11" "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag.mean.." -0.097454996626087
"11" "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag.mean.." -0.475928501666667
"12" "LAYING" "fBodyBodyAccJerkMag.mean.." -0.962448418666667
"12" "SITTING" "fBodyBodyAccJerkMag.mean.." -0.971715268627451
"12" "STANDING" "fBodyBodyAccJerkMag.mean.." -0.960859009508197
"12" "WALKING" "fBodyBodyAccJerkMag.mean.." -0.029912425338
"12" "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag.mean.." 0.0769968373
"12" "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag.mean.." -0.3208844625
"13" "LAYING" "fBodyBodyAccJerkMag.mean.." -0.980754385967742
"13" "SITTING" "fBodyBodyAccJerkMag.mean.." -0.988348535306122
"13" "STANDING" "fBodyBodyAccJerkMag.mean.." -0.981977536491228
"13" "WALKING" "fBodyBodyAccJerkMag.mean.." -0.15211150075614
"13" "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag.mean.." -0.0282156656914894
"13" "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag.mean.." -0.425100006545455
"14" "LAYING" "fBodyBodyAccJerkMag.mean.." -0.96798859627451
"14" "SITTING" "fBodyBodyAccJerkMag.mean.." -0.972985342962963
"14" "STANDING" "fBodyBodyAccJerkMag.mean.." -0.970214125833333
"14" "WALKING" "fBodyBodyAccJerkMag.mean.." -0.431591453389831
"14" "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag.mean.." 0.186223478065556
"14" "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag.mean.." -0.288744334092593
"15" "LAYING" "fBodyBodyAccJerkMag.mean.." -0.973681222777778
"15" "SITTING" "fBodyBodyAccJerkMag.mean.." -0.984689437118644
"15" "STANDING" "fBodyBodyAccJerkMag.mean.." -0.979078785660377
"15" "WALKING" "fBodyBodyAccJerkMag.mean.." -0.289753952407407
"15" "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag.mean.." 0.158413334683333
"15" "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag.mean.." -0.261956679958333
"16" "LAYING" "fBodyBodyAccJerkMag.mean.." -0.987514525142857
"16" "SITTING" "fBodyBodyAccJerkMag.mean.." -0.983968635942029
"16" "STANDING" "fBodyBodyAccJerkMag.mean.." -0.986502687948718
"16" "WALKING" "fBodyBodyAccJerkMag.mean.." -0.378278490588235
"16" "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag.mean.." -0.0745659082223404
"16" "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag.mean.." -0.475597717843137
"17" "LAYING" "fBodyBodyAccJerkMag.mean.." -0.979687318732394
"17" "SITTING" "fBodyBodyAccJerkMag.mean.." -0.99142725046875
"17" "STANDING" "fBodyBodyAccJerkMag.mean.." -0.990162798846154
"17" "WALKING" "fBodyBodyAccJerkMag.mean.." -0.335938891803279
"17" "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag.mean.." -0.188680399771739
"17" "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag.mean.." -0.360299853125
"18" "LAYING" "fBodyBodyAccJerkMag.mean.." -0.988548418307692
"18" "SITTING" "fBodyBodyAccJerkMag.mean.." -0.990407075964912
"18" "STANDING" "fBodyBodyAccJerkMag.mean.." -0.984987073150685
"18" "WALKING" "fBodyBodyAccJerkMag.mean.." -0.41403775125
"18" "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag.mean.." -0.3833987134
"18" "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag.mean.." -0.574481396551724
"19" "LAYING" "fBodyBodyAccJerkMag.mean.." -0.980621564096386
"19" "SITTING" "fBodyBodyAccJerkMag.mean.." -0.983751646712329
"19" "STANDING" "fBodyBodyAccJerkMag.mean.." -0.979135412739726
"19" "WALKING" "fBodyBodyAccJerkMag.mean.." 0.0730179928688462
"19" "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag.mean.." 0.538404846128205
"19" "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag.mean.." -0.187391317015
"20" "LAYING" "fBodyBodyAccJerkMag.mean.." -0.979695458088235
"20" "SITTING" "fBodyBodyAccJerkMag.mean.." -0.971730462575758
"20" "STANDING" "fBodyBodyAccJerkMag.mean.." -0.940007897123288
"20" "WALKING" "fBodyBodyAccJerkMag.mean.." 0.0545269493972549
"20" "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag.mean.." 0.0137917152644444
"20" "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag.mean.." -0.215014031556863
"21" "LAYING" "fBodyBodyAccJerkMag.mean.." -0.978444123888889
"21" "SITTING" "fBodyBodyAccJerkMag.mean.." -0.985342358705882
"21" "STANDING" "fBodyBodyAccJerkMag.mean.." -0.970634296404494
"21" "WALKING" "fBodyBodyAccJerkMag.mean.." -0.144009889665385
"21" "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag.mean.." 0.112442619741778
"21" "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag.mean.." -0.355443706553191
"22" "LAYING" "fBodyBodyAccJerkMag.mean.." -0.962654791527778
"22" "SITTING" "fBodyBodyAccJerkMag.mean.." -0.968908297096774
"22" "STANDING" "fBodyBodyAccJerkMag.mean.." -0.959743877936508
"22" "WALKING" "fBodyBodyAccJerkMag.mean.." 0.0659727285
"22" "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag.mean.." 0.0224783539805556
"22" "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag.mean.." -0.0458020362119048
"23" "LAYING" "fBodyBodyAccJerkMag.mean.." -0.985905703888889
"23" "SITTING" "fBodyBodyAccJerkMag.mean.." -0.974121466764706
"23" "STANDING" "fBodyBodyAccJerkMag.mean.." -0.973798155735294
"23" "WALKING" "fBodyBodyAccJerkMag.mean.." -0.0180705701559322
"23" "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag.mean.." 0.335009724333333
"23" "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag.mean.." -0.302968064764706
"24" "LAYING" "fBodyBodyAccJerkMag.mean.." -0.983108084305556
"24" "SITTING" "fBodyBodyAccJerkMag.mean.." -0.984469962941177
"24" "STANDING" "fBodyBodyAccJerkMag.mean.." -0.972251355217391
"24" "WALKING" "fBodyBodyAccJerkMag.mean.." -0.418641046896552
"24" "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag.mean.." -0.200830137109091
"24" "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag.mean.." -0.429800778813559
"25" "LAYING" "fBodyBodyAccJerkMag.mean.." -0.96008314739726
"25" "SITTING" "fBodyBodyAccJerkMag.mean.." -0.987941825538462
"25" "STANDING" "fBodyBodyAccJerkMag.mean.." -0.982294170810811
"25" "WALKING" "fBodyBodyAccJerkMag.mean.." -0.564591342162162
"25" "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag.mean.." -0.471642111551724
"25" "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag.mean.." -0.654795110615385
"26" "LAYING" "fBodyBodyAccJerkMag.mean.." -0.989138184473684
"26" "SITTING" "fBodyBodyAccJerkMag.mean.." -0.989481942820513
"26" "STANDING" "fBodyBodyAccJerkMag.mean.." -0.98287688945946
"26" "WALKING" "fBodyBodyAccJerkMag.mean.." -0.293358341186441
"26" "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag.mean.." -0.15317202912
"26" "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag.mean.." -0.294970470909091
"27" "LAYING" "fBodyBodyAccJerkMag.mean.." -0.988098902567568
"27" "SITTING" "fBodyBodyAccJerkMag.mean.." -0.988773269428571
"27" "STANDING" "fBodyBodyAccJerkMag.mean.." -0.984151646
"27" "WALKING" "fBodyBodyAccJerkMag.mean.." -0.259934013157895
"27" "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag.mean.." 0.010857564025
"27" "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag.mean.." -0.460770277843137
"28" "LAYING" "fBodyBodyAccJerkMag.mean.." -0.9734362485
"28" "SITTING" "fBodyBodyAccJerkMag.mean.." -0.969178686666667
"28" "STANDING" "fBodyBodyAccJerkMag.mean.." -0.952727765189873
"28" "WALKING" "fBodyBodyAccJerkMag.mean.." -0.360811456296296
"28" "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag.mean.." -0.0128823827326087
"28" "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag.mean.." -0.294433415745098
"29" "LAYING" "fBodyBodyAccJerkMag.mean.." -0.993998275797101
"29" "SITTING" "fBodyBodyAccJerkMag.mean.." -0.990093703833333
"29" "STANDING" "fBodyBodyAccJerkMag.mean.." -0.989793892615385
"29" "WALKING" "fBodyBodyAccJerkMag.mean.." -0.108978206490566
"29" "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag.mean.." 0.000448896304791667
"29" "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag.mean.." -0.239108046693878
"30" "LAYING" "fBodyBodyAccJerkMag.mean.." -0.969949269571429
"30" "SITTING" "fBodyBodyAccJerkMag.mean.." -0.985826330967742
"30" "STANDING" "fBodyBodyAccJerkMag.mean.." -0.953357615932203
"30" "WALKING" "fBodyBodyAccJerkMag.mean.." -0.347180134692308
"30" "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag.mean.." -0.125961400367742
"30" "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag.mean.." -0.549784890615385
"1" "LAYING" "fBodyBodyAccJerkMag.std.." -0.9218039756
"1" "SITTING" "fBodyBodyAccJerkMag.std.." -0.981606177446808
"1" "STANDING" "fBodyBodyAccJerkMag.std.." -0.992536003396226
"1" "WALKING" "fBodyBodyAccJerkMag.std.." -0.103492403002105
"1" "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag.std.." -0.104052260726531
"1" "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag.std.." -0.533059853773585
"2" "LAYING" "fBodyBodyAccJerkMag.std.." -0.984568489166667
"2" "SITTING" "fBodyBodyAccJerkMag.std.." -0.984124185869565
"2" "STANDING" "fBodyBodyAccJerkMag.std.." -0.97516046
"2" "WALKING" "fBodyBodyAccJerkMag.std.." -0.164091969449153
"2" "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag.std.." 0.227480732542553
"2" "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag.std.." -0.2604238389625
"3" "LAYING" "fBodyBodyAccJerkMag.std.." -0.975305377903226
"3" "SITTING" "fBodyBodyAccJerkMag.std.." -0.966568852884615
"3" "STANDING" "fBodyBodyAccJerkMag.std.." -0.94820681442623
"3" "WALKING" "fBodyBodyAccJerkMag.std.." -0.0898519904044828
"3" "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag.std.." -0.159102288018367
"3" "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag.std.." -0.48060920220339
"4" "LAYING" "fBodyBodyAccJerkMag.std.." -0.958037119259259
"4" "SITTING" "fBodyBodyAccJerkMag.std.." -0.9615845194
"4" "STANDING" "fBodyBodyAccJerkMag.std.." -0.96003249875
"4" "WALKING" "fBodyBodyAccJerkMag.std.." -0.320458701
"4" "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag.std.." -0.280426776955556
"4" "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag.std.." -0.497324087307692
"5" "LAYING" "fBodyBodyAccJerkMag.std.." -0.976381934807692
"5" "SITTING" "fBodyBodyAccJerkMag.std.." -0.966545323409091
"5" "STANDING" "fBodyBodyAccJerkMag.std.." -0.943601960178571
"5" "WALKING" "fBodyBodyAccJerkMag.std.." -0.305685376071429
"5" "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag.std.." -0.089735699787234
"5" "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag.std.." -0.378616675957447
"6" "LAYING" "fBodyBodyAccJerkMag.std.." -0.951552664035088
"6" "SITTING" "fBodyBodyAccJerkMag.std.." -0.947304700363636
"6" "STANDING" "fBodyBodyAccJerkMag.std.." -0.95538157877193
"6" "WALKING" "fBodyBodyAccJerkMag.std.." -0.0964999702982456
"6" "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag.std.." 0.15480886140625
"6" "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag.std.." -0.177734840922353
"7" "LAYING" "fBodyBodyAccJerkMag.std.." -0.965359228076923
"7" "SITTING" "fBodyBodyAccJerkMag.std.." -0.9684948675
"7" "STANDING" "fBodyBodyAccJerkMag.std.." -0.969092161886792
"7" "WALKING" "fBodyBodyAccJerkMag.std.." -0.022138358
"7" "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag.std.." 0.107856840302128
"7" "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag.std.." -0.497441363137255
"8" "LAYING" "fBodyBodyAccJerkMag.std.." -0.963791094259259
"8" "SITTING" "fBodyBodyAccJerkMag.std.." -0.97932021173913
"8" "STANDING" "fBodyBodyAccJerkMag.std.." -0.979135440925926
"8" "WALKING" "fBodyBodyAccJerkMag.std.." -0.276436130125
"8" "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag.std.." 0.134734731236842
"8" "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag.std.." -0.379266499780488
"9" "LAYING" "fBodyBodyAccJerkMag.std.." -0.9550947122
"9" "SITTING" "fBodyBodyAccJerkMag.std.." -0.9493949814
"9" "STANDING" "fBodyBodyAccJerkMag.std.." -0.963593159555556
"9" "WALKING" "fBodyBodyAccJerkMag.std.." -0.322337536730769
"9" "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag.std.." 0.0705526138333333
"9" "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag.std.." -0.484935752040816
"10" "LAYING" "fBodyBodyAccJerkMag.std.." -0.965377553448276
"10" "SITTING" "fBodyBodyAccJerkMag.std.." -0.983266741481482
"10" "STANDING" "fBodyBodyAccJerkMag.std.." -0.952105964545455
"10" "WALKING" "fBodyBodyAccJerkMag.std.." 0.0502087634986792
"10" "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag.std.." 0.0380266696789474
"10" "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag.std.." -0.334365043829787
"11" "LAYING" "fBodyBodyAccJerkMag.std.." -0.975126531403509
"11" "SITTING" "fBodyBodyAccJerkMag.std.." -0.972289134150943
"11" "STANDING" "fBodyBodyAccJerkMag.std.." -0.98802123106383
"11" "WALKING" "fBodyBodyAccJerkMag.std.." -0.41744681559322
"11" "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag.std.." -0.173661753717391
"11" "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag.std.." -0.513703461481481
"12" "LAYING" "fBodyBodyAccJerkMag.std.." -0.961653004
"12" "SITTING" "fBodyBodyAccJerkMag.std.." -0.972951443333333
"12" "STANDING" "fBodyBodyAccJerkMag.std.." -0.964145595245902
"12" "WALKING" "fBodyBodyAccJerkMag.std.." -0.013953908696
"12" "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag.std.." 0.0420631251108696
"12" "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag.std.." -0.346565141730769
"13" "LAYING" "fBodyBodyAccJerkMag.std.." -0.978044349516129
"13" "SITTING" "fBodyBodyAccJerkMag.std.." -0.988332303469388
"13" "STANDING" "fBodyBodyAccJerkMag.std.." -0.980621262631579
"13" "WALKING" "fBodyBodyAccJerkMag.std.." -0.113591923723684
"13" "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag.std.." -0.0709893839055319
"13" "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag.std.." -0.491090809090909
"14" "LAYING" "fBodyBodyAccJerkMag.std.." -0.963607433921569
"14" "SITTING" "fBodyBodyAccJerkMag.std.." -0.972959409444444
"14" "STANDING" "fBodyBodyAccJerkMag.std.." -0.969677515666667
"14" "WALKING" "fBodyBodyAccJerkMag.std.." -0.453426008983051
"14" "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag.std.." 0.194263424111111
"14" "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag.std.." -0.409847649281481
"15" "LAYING" "fBodyBodyAccJerkMag.std.." -0.972530077916667
"15" "SITTING" "fBodyBodyAccJerkMag.std.." -0.983276251694915
"15" "STANDING" "fBodyBodyAccJerkMag.std.." -0.980184086603774
"15" "WALKING" "fBodyBodyAccJerkMag.std.." -0.342411927851852
"15" "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag.std.." 0.1505077506
"15" "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag.std.." -0.391313399375
"16" "LAYING" "fBodyBodyAccJerkMag.std.." -0.98724716
